algorithm,timelimit,n_people,cohesion,iteration,score,time
randomSwitchFromRandom,1.0,300,10,65,8068.54,1.0731494426727295
randomSwitchFromRandom,1.0,300,10,66,8317.78,1.0820305347442627
randomSwitchFromRandom,1.0,300,10,67,8083.39,1.0780057907104492
randomSwitchFromRandom,1.0,300,10,68,8398.29,1.074631929397583
randomSwitchFromRandom,1.0,300,10,69,7905.5,1.0938849449157715
randomSwitchFromRandom,1.0,300,10,70,7971.02,1.068819284439087
randomSwitchFromRandom,1.0,300,10,71,8359.66,1.0775299072265625
randomSwitchFromRandom,1.0,300,10,72,8572.81,1.076369285583496
randomSwitchFromRandom,1.0,300,10,73,8282.98,1.0829408168792725
randomSwitchFromRandom,1.0,300,10,74,8239.01,1.0854337215423584
randomSwitchFromRandom,1.0,300,10,75,7822.28,1.0926260948181152
randomSwitchFromRandom,1.0,300,10,76,8173.33,1.0829644203186035
randomSwitchFromRandom,1.0,300,10,77,8194.99,1.0803592205047607
randomSwitchFromRandom,1.0,300,10,78,8181.92,1.0782289505004883
randomSwitchFromRandom,1.0,300,10,79,8285.9,1.0937957763671875
randomSwitchFromRandom,1.0,300,10,80,8150.39,1.0803532600402832
randomSwitchFromRandom,1.0,300,10,81,8175.05,1.086808443069458
randomSwitchFromRandom,1.0,300,10,82,8023.86,1.0832254886627197
randomSwitchFromRandom,1.0,300,10,83,8145.36,1.0772221088409424
randomSwitchFromRandom,1.0,300,10,84,8136.83,1.0787200927734375
randomSwitchFromRandom,1.0,300,10,85,8144.44,1.0731825828552246
randomSwitchFromRandom,1.0,300,10,86,8090.26,1.073782205581665
randomSwitchFromRandom,1.0,300,10,87,8545.39,1.0791404247283936
randomSwitchFromRandom,1.0,300,10,88,8060.64,1.0846097469329834
randomSwitchFromRandom,1.0,300,10,89,7952.62,1.083681583404541
randomSwitchFromRandom,1.0,300,10,90,8086.58,1.0720903873443604
randomSwitchFromRandom,1.0,300,10,91,8503.23,1.078047752380371
randomSwitchFromRandom,1.0,300,10,92,8389.38,1.077441930770874
randomSwitchFromRandom,1.0,300,10,93,8085.98,1.079230785369873
randomSwitchFromRandom,1.0,300,10,94,8133.4,1.0880906581878662
randomSwitchFromRandom,1.0,300,10,95,8309.37,1.0734851360321045
randomSwitchFromRandom,1.0,300,10,96,7970.66,1.0774855613708496
randomSwitchFromRandom,1.0,300,10,97,8431.45,1.076359748840332
randomSwitchFromRandom,1.0,300,10,98,7885.99,1.0674223899841309
randomSwitchFromRandom,1.0,300,10,99,7838.27,1.0979676246643066
randomSwitchFromRandom,1.0,300,20,0,7757.69,1.084822177886963
randomSwitchFromRandom,1.0,300,20,1,8397.32,1.0834252834320068
randomSwitchFromRandom,1.0,300,20,2,8173.9,1.0874416828155518
randomSwitchFromRandom,1.0,300,20,3,7994.99,1.0837154388427734
randomSwitchFromRandom,1.0,300,20,4,8448.47,1.0736052989959717
randomSwitchFromRandom,1.0,300,20,5,8763.66,1.0832970142364502
randomSwitchFromRandom,1.0,300,20,6,7732.2,1.0855462551116943
randomSwitchFromRandom,1.0,300,20,7,8248.51,1.083132266998291
randomSwitchFromRandom,1.0,300,20,8,8234.39,1.0764455795288086
randomSwitchFromRandom,1.0,300,20,9,8203.54,1.0804493427276611
randomSwitchFromRandom,1.0,300,20,10,8342.26,1.0785696506500244
randomSwitchFromRandom,1.0,300,20,11,8005.93,1.0818300247192383
randomSwitchFromRandom,1.0,300,20,12,8065.29,1.0680203437805176
randomSwitchFromRandom,1.0,300,20,13,8624.9,1.0815083980560303
randomSwitchFromRandom,1.0,300,20,14,8268.16,1.0782616138458252
randomSwitchFromRandom,1.0,300,20,15,8207.73,1.076284408569336
randomSwitchFromRandom,1.0,300,20,16,8082.23,1.0729401111602783
randomSwitchFromRandom,1.0,300,20,17,8332.84,1.0795807838439941
randomSwitchFromRandom,1.0,300,20,18,8044.25,1.0726540088653564
randomSwitchFromRandom,1.0,300,20,19,8056.48,1.0899381637573242
randomSwitchFromRandom,1.0,300,20,20,7700.85,1.07997465133667
randomSwitchFromRandom,1.0,300,20,21,7791.73,1.08829665184021
randomSwitchFromRandom,1.0,300,20,22,7699.67,1.0913901329040527
randomSwitchFromRandom,1.0,300,20,23,8176.24,1.0785470008850098
randomSwitchFromRandom,1.0,300,20,24,8379.28,1.082413673400879
randomSwitchFromRandom,1.0,300,20,25,8372.5,1.0817620754241943
randomSwitchFromRandom,1.0,300,20,26,8313.55,1.083871603012085
randomSwitchFromRandom,1.0,300,20,27,8302.51,1.0755720138549805
randomSwitchFromRandom,1.0,300,20,28,8186.02,1.080146074295044
randomSwitchFromRandom,1.0,300,20,29,8118.4,1.0805723667144775
randomSwitchFromRandom,1.0,300,20,30,8411.53,1.072080135345459
randomSwitchFromRandom,1.0,300,20,31,8498.34,1.0739398002624512
randomSwitchFromRandom,1.0,300,20,32,8338.69,1.0849590301513672
randomSwitchFromRandom,1.0,300,20,33,7809.97,1.0766897201538086
randomSwitchFromRandom,1.0,300,20,34,8314.72,1.0728893280029297
randomSwitchFromRandom,1.0,300,20,35,8091.18,1.0853142738342285
randomSwitchFromRandom,1.0,300,20,36,8078.99,1.080845832824707
randomSwitchFromRandom,1.0,300,20,37,8095.46,1.077871561050415
randomSwitchFromRandom,1.0,300,20,38,8142.0,1.0699005126953125
randomSwitchFromRandom,1.0,300,20,39,8633.45,1.0764243602752686
randomSwitchFromRandom,1.0,300,20,40,8254.93,1.0858356952667236
randomSwitchFromRandom,1.0,300,20,41,8788.23,1.07452392578125
randomSwitchFromRandom,1.0,300,20,42,8357.12,1.0709946155548096
randomSwitchFromRandom,1.0,300,20,43,7828.31,1.0718531608581543
randomSwitchFromRandom,1.0,300,20,44,8475.65,1.0774967670440674
randomSwitchFromRandom,1.0,300,20,45,8291.49,1.076028823852539
randomSwitchFromRandom,1.0,300,20,46,8210.14,1.08274245262146
randomSwitchFromRandom,1.0,300,20,47,8199.42,1.0749800205230713
randomSwitchFromRandom,1.0,300,20,48,7903.15,1.0755951404571533
randomSwitchFromRandom,1.0,300,20,49,8235.31,1.082956314086914
randomSwitchFromRandom,1.0,300,20,50,8853.93,1.0790815353393555
randomSwitchFromRandom,1.0,300,20,51,8465.35,1.0801200866699219
randomSwitchFromRandom,1.0,300,20,52,7996.79,1.0793688297271729
randomSwitchFromRandom,1.0,300,20,53,8132.75,1.0835316181182861
randomSwitchFromRandom,1.0,300,20,54,8283.83,1.0773632526397705
randomSwitchFromRandom,1.0,300,20,55,8324.02,1.0822768211364746
randomSwitchFromRandom,1.0,300,20,56,8240.22,1.077892780303955
randomSwitchFromRandom,1.0,300,20,57,8118.37,1.0851502418518066
randomSwitchFromRandom,1.0,300,20,58,8230.98,1.080054521560669
randomSwitchFromRandom,1.0,300,20,59,8246.06,1.078331708908081
randomSwitchFromRandom,1.0,300,20,60,8283.01,1.068788766860962
randomSwitchFromRandom,1.0,300,20,61,8030.11,1.0903985500335693
randomSwitchFromRandom,1.0,300,20,62,8151.28,1.0834383964538574
randomSwitchFromRandom,1.0,300,20,63,8132.55,1.0822727680206299
randomSwitchFromRandom,1.0,300,20,64,8506.82,1.082780122756958
randomSwitchFromRandom,1.0,300,20,65,8327.5,1.0718965530395508
randomSwitchFromRandom,1.0,300,20,66,8067.82,1.0777926445007324
randomSwitchFromRandom,1.0,300,20,67,8158.44,1.0785088539123535
randomSwitchFromRandom,1.0,300,20,68,8715.22,1.0828099250793457
randomSwitchFromRandom,1.0,300,20,69,8227.4,1.0773985385894775
randomSwitchFromRandom,1.0,300,20,70,8157.15,1.071824312210083
randomSwitchFromRandom,1.0,300,20,71,8168.33,1.0755083560943604
randomSwitchFromRandom,1.0,300,20,72,8439.89,1.0772473812103271
randomSwitchFromRandom,1.0,300,20,73,8362.52,1.0805227756500244
randomSwitchFromRandom,1.0,300,20,74,8008.94,1.0945603847503662
randomSwitchFromRandom,1.0,300,20,75,7437.73,1.0911498069763184
randomSwitchFromRandom,1.0,300,20,76,8424.16,1.0887537002563477
randomSwitchFromRandom,1.0,300,20,77,8032.82,1.0794546604156494
randomSwitchFromRandom,1.0,300,20,78,8024.35,1.078256368637085
randomSwitchFromRandom,1.0,300,20,79,7880.78,1.1049129962921143
randomSwitchFromRandom,1.0,300,20,80,8677.86,1.0779759883880615
randomSwitchFromRandom,1.0,300,20,81,8183.0,1.0897271633148193
randomSwitchFromRandom,1.0,300,20,82,8401.84,1.0805466175079346
randomSwitchFromRandom,1.0,300,20,83,8375.21,1.0768604278564453
randomSwitchFromRandom,1.0,300,20,84,7970.4,1.0811541080474854
randomSwitchFromRandom,1.0,300,20,85,7849.11,1.0840463638305664
randomSwitchFromRandom,1.0,300,20,86,7874.21,1.086324691772461
randomSwitchFromRandom,1.0,300,20,87,8695.97,1.0852084159851074
randomSwitchFromRandom,1.0,300,20,88,7978.05,1.0974047183990479
randomSwitchFromRandom,1.0,300,20,89,8303.69,1.0839591026306152
randomSwitchFromRandom,1.0,300,20,90,8085.05,1.0690078735351562
randomSwitchFromRandom,1.0,300,20,91,8307.47,1.0761828422546387
randomSwitchFromRandom,1.0,300,20,92,8504.78,1.07767653465271
randomSwitchFromRandom,1.0,300,20,93,8125.91,1.0913112163543701
randomSwitchFromRandom,1.0,300,20,94,8133.73,1.0851829051971436
randomSwitchFromRandom,1.0,300,20,95,8512.08,1.0716781616210938
randomSwitchFromRandom,1.0,300,20,96,8200.19,1.0759665966033936
randomSwitchFromRandom,1.0,300,20,97,8321.1,1.0775842666625977
randomSwitchFromRandom,1.0,300,20,98,8075.34,1.070781946182251
randomSwitchFromRandom,1.0,300,20,99,7997.86,1.0739843845367432
randomSwitchFromRandom,1.0,300,30,0,8283.74,1.078049659729004
randomSwitchFromRandom,1.0,300,30,1,8399.51,1.0798008441925049
randomSwitchFromRandom,1.0,300,30,2,8323.24,1.0847010612487793
randomSwitchFromRandom,1.0,300,30,3,7887.3,1.0801098346710205
randomSwitchFromRandom,1.0,300,30,4,8603.22,1.0812716484069824
randomSwitchFromRandom,1.0,300,30,5,8304.62,1.0820906162261963
randomSwitchFromRandom,1.0,300,30,6,8110.42,1.0884408950805664
randomSwitchFromRandom,1.0,300,30,7,8247.69,1.085909366607666
randomSwitchFromRandom,1.0,300,30,8,8183.0,1.081456184387207
randomSwitchFromRandom,1.0,300,30,9,8384.85,1.0879976749420166
randomSwitchFromRandom,1.0,300,30,10,8672.15,1.0735318660736084
randomSwitchFromRandom,1.0,300,30,11,8415.92,1.0738308429718018
randomSwitchFromRandom,1.0,300,30,12,8161.89,1.0696508884429932
randomSwitchFromRandom,1.0,300,30,13,8605.64,1.080336093902588
randomSwitchFromRandom,1.0,300,30,14,8112.94,1.0793542861938477
randomSwitchFromRandom,1.0,300,30,15,8018.88,1.070645809173584
randomSwitchFromRandom,1.0,300,30,16,8084.17,1.0903334617614746
randomSwitchFromRandom,1.0,300,30,17,8472.65,1.0784599781036377
randomSwitchFromRandom,1.0,300,30,18,8312.6,1.0800378322601318
randomSwitchFromRandom,1.0,300,30,19,7959.43,1.0874924659729004
randomSwitchFromRandom,1.0,300,30,20,8189.2,1.067551851272583
randomSwitchFromRandom,1.0,300,30,21,8289.4,1.088944911956787
randomSwitchFromRandom,1.0,300,30,22,8347.14,1.0821142196655273
randomSwitchFromRandom,1.0,300,30,23,8230.56,1.0720491409301758
randomSwitchFromRandom,1.0,300,30,24,8681.41,1.0775885581970215
randomSwitchFromRandom,1.0,300,30,25,8496.29,1.0808830261230469
randomSwitchFromRandom,1.0,300,30,26,8371.69,1.0774860382080078
randomSwitchFromRandom,1.0,300,30,27,8317.87,1.0762526988983154
randomSwitchFromRandom,1.0,300,30,28,8021.22,1.0848610401153564
randomSwitchFromRandom,1.0,300,30,29,8322.26,1.084010124206543
randomSwitchFromRandom,1.0,300,30,30,8131.21,1.0703635215759277
randomSwitchFromRandom,1.0,300,30,31,8413.2,1.0761966705322266
randomSwitchFromRandom,1.0,300,30,32,8532.38,1.0897090435028076
randomSwitchFromRandom,1.0,300,30,33,8320.83,1.0798771381378174
randomSwitchFromRandom,1.0,300,30,34,8443.62,1.070580244064331
randomSwitchFromRandom,1.0,300,30,35,8127.81,1.0852229595184326
randomSwitchFromRandom,1.0,300,30,36,8345.01,1.0790460109710693
randomSwitchFromRandom,1.0,300,30,37,8160.21,1.0851802825927734
randomSwitchFromRandom,1.0,300,30,38,8532.04,1.0718121528625488
randomSwitchFromRandom,1.0,300,30,39,8272.35,1.0864098072052002
randomSwitchFromRandom,1.0,300,30,40,8729.31,1.0879521369934082
randomSwitchFromRandom,1.0,300,30,41,8192.77,1.0737462043762207
randomSwitchFromRandom,1.0,300,30,42,8263.63,1.0665180683135986
randomSwitchFromRandom,1.0,300,30,43,8541.71,1.0856595039367676
randomSwitchFromRandom,1.0,300,30,44,8587.47,1.0763137340545654
randomSwitchFromRandom,1.0,300,30,45,8244.28,1.070061445236206
randomSwitchFromRandom,1.0,300,30,46,8099.29,1.083855390548706
randomSwitchFromRandom,1.0,300,30,47,8328.14,1.075653314590454
randomSwitchFromRandom,1.0,300,30,48,7887.92,1.076416015625
randomSwitchFromRandom,1.0,300,30,49,8126.33,1.0941739082336426
randomSwitchFromRandom,1.0,300,30,50,8640.33,1.0795414447784424
randomSwitchFromRandom,1.0,300,30,51,8710.98,1.0777943134307861
randomSwitchFromRandom,1.0,300,30,52,8190.72,1.0781888961791992
randomSwitchFromRandom,1.0,300,30,53,8632.3,1.086090087890625
randomSwitchFromRandom,1.0,300,30,54,8330.52,1.0764882564544678
randomSwitchFromRandom,1.0,300,30,55,8238.61,1.0744543075561523
randomSwitchFromRandom,1.0,300,30,56,8369.02,1.076164960861206
randomSwitchFromRandom,1.0,300,30,57,8227.2,1.0796849727630615
randomSwitchFromRandom,1.0,300,30,58,8108.5,1.083709716796875
randomSwitchFromRandom,1.0,300,30,59,8318.7,1.0775566101074219
randomSwitchFromRandom,1.0,300,30,60,8365.22,1.079807996749878
randomSwitchFromRandom,1.0,300,30,61,7969.58,1.088075876235962
randomSwitchFromRandom,1.0,300,30,62,8103.6,1.0776169300079346
randomSwitchFromRandom,1.0,300,30,63,8767.75,1.081364631652832
randomSwitchFromRandom,1.0,300,30,64,8582.65,1.0827977657318115
randomSwitchFromRandom,1.0,300,30,65,8304.79,1.0750317573547363
randomSwitchFromRandom,1.0,300,30,66,8219.66,1.0808281898498535
randomSwitchFromRandom,1.0,300,30,67,8220.88,1.076287031173706
randomSwitchFromRandom,1.0,300,30,68,8582.55,1.0762031078338623
randomSwitchFromRandom,1.0,300,30,69,8521.69,1.0687203407287598
randomSwitchFromRandom,1.0,300,30,70,8234.73,1.070068120956421
randomSwitchFromRandom,1.0,300,30,71,8187.59,1.0735397338867188
randomSwitchFromRandom,1.0,300,30,72,8371.66,1.0833227634429932
randomSwitchFromRandom,1.0,300,30,73,8179.72,1.0836827754974365
randomSwitchFromRandom,1.0,300,30,74,8310.74,1.0704185962677002
randomSwitchFromRandom,1.0,300,30,75,8452.57,1.0736339092254639
randomSwitchFromRandom,1.0,300,30,76,8340.66,1.0821406841278076
randomSwitchFromRandom,1.0,300,30,77,8129.82,1.0763344764709473
randomSwitchFromRandom,1.0,300,30,78,8518.2,1.0776393413543701
randomSwitchFromRandom,1.0,300,30,79,8529.91,1.0911905765533447
randomSwitchFromRandom,1.0,300,30,80,8451.66,1.0830798149108887
randomSwitchFromRandom,1.0,300,30,81,8414.07,1.0711584091186523
randomSwitchFromRandom,1.0,300,30,82,8097.48,1.0815520286560059
randomSwitchFromRandom,1.0,300,30,83,8717.72,1.0804896354675293
randomSwitchFromRandom,1.0,300,30,84,8164.18,1.07908034324646
randomSwitchFromRandom,1.0,300,30,85,8139.5,1.0738778114318848
randomSwitchFromRandom,1.0,300,30,86,8178.76,1.0755221843719482
randomSwitchFromRandom,1.0,300,30,87,8597.76,1.0791869163513184
randomSwitchFromRandom,1.0,300,30,88,8572.09,1.0857250690460205
randomSwitchFromRandom,1.0,300,30,89,8630.72,1.092883825302124
randomSwitchFromRandom,1.0,300,30,90,8185.06,1.0811758041381836
randomSwitchFromRandom,1.0,300,30,91,8352.92,1.0717906951904297
randomSwitchFromRandom,1.0,300,30,92,8645.41,1.087984323501587
randomSwitchFromRandom,1.0,300,30,93,8317.45,1.0770375728607178
randomSwitchFromRandom,1.0,300,30,94,8098.64,1.084406852722168
randomSwitchFromRandom,1.0,300,30,95,8810.89,1.0781850814819336
randomSwitchFromRandom,1.0,300,30,96,8096.96,1.0814940929412842
randomSwitchFromRandom,1.0,300,30,97,8393.35,1.0762863159179688
randomSwitchFromRandom,1.0,300,30,98,8519.7,1.0708153247833252
randomSwitchFromRandom,1.0,300,30,99,8103.51,1.0743567943572998
randomSwitchFromRandom,1.0,300,40,0,8166.62,1.0788276195526123
randomSwitchFromRandom,1.0,300,40,1,8740.34,1.077918529510498
randomSwitchFromRandom,1.0,300,40,2,8371.93,1.0831215381622314
randomSwitchFromRandom,1.0,300,40,3,8182.2,1.0828258991241455
randomSwitchFromRandom,1.0,300,40,4,8713.18,1.0832383632659912
randomSwitchFromRandom,1.0,300,40,5,8664.09,1.084665060043335
randomSwitchFromRandom,1.0,300,40,6,8462.67,1.079568862915039
randomSwitchFromRandom,1.0,300,40,7,8147.7,1.0836334228515625
randomSwitchFromRandom,1.0,300,40,8,8443.39,1.0817053318023682
randomSwitchFromRandom,1.0,300,40,9,8211.75,1.0788671970367432
randomSwitchFromRandom,1.0,300,40,10,8498.17,1.0761339664459229
randomSwitchFromRandom,1.0,300,40,11,8401.74,1.075531244277954
randomSwitchFromRandom,1.0,300,40,12,8452.92,1.0688717365264893
randomSwitchFromRandom,1.0,300,40,13,8607.51,1.0798218250274658
randomSwitchFromRandom,1.0,300,40,14,8404.79,1.082115650177002
randomSwitchFromRandom,1.0,300,40,15,8213.0,1.075009822845459
randomSwitchFromRandom,1.0,300,40,16,8103.81,1.0894887447357178
randomSwitchFromRandom,1.0,300,40,17,8576.02,1.0814707279205322
randomSwitchFromRandom,1.0,300,40,18,8379.61,1.078726053237915
randomSwitchFromRandom,1.0,300,40,19,8260.77,1.084892988204956
randomSwitchFromRandom,1.0,300,40,20,8346.91,1.0660688877105713
randomSwitchFromRandom,1.0,300,40,21,7983.77,1.0910191535949707
randomSwitchFromRandom,1.0,300,40,22,8564.76,1.0810937881469727
randomSwitchFromRandom,1.0,300,40,23,8349.87,1.0722262859344482
randomSwitchFromRandom,1.0,300,40,24,7883.9,1.090153455734253
randomSwitchFromRandom,1.0,300,40,25,8743.82,1.0818240642547607
randomSwitchFromRandom,1.0,300,40,26,8276.24,1.0767958164215088
randomSwitchFromRandom,1.0,300,40,27,8547.05,1.076815128326416
randomSwitchFromRandom,1.0,300,40,28,8219.52,1.0819098949432373
randomSwitchFromRandom,1.0,300,40,29,8462.58,1.084214210510254
randomSwitchFromRandom,1.0,300,40,30,8461.87,1.0700819492340088
randomSwitchFromRandom,1.0,300,40,31,8340.2,1.076493740081787
randomSwitchFromRandom,1.0,300,40,32,8583.19,1.0809783935546875
randomSwitchFromRandom,1.0,300,40,33,8225.22,1.0786900520324707
randomSwitchFromRandom,1.0,300,40,34,8659.86,1.069474220275879
randomSwitchFromRandom,1.0,300,40,35,8415.59,1.093475580215454
randomSwitchFromRandom,1.0,300,40,36,8904.29,1.0763297080993652
randomSwitchFromRandom,1.0,300,40,37,8495.36,1.0827326774597168
randomSwitchFromRandom,1.0,300,40,38,8466.5,1.0723752975463867
randomSwitchFromRandom,1.0,300,40,39,8249.8,1.0965495109558105
randomSwitchFromRandom,1.0,300,40,40,8331.9,1.077087163925171
randomSwitchFromRandom,1.0,300,40,41,8610.41,1.0714144706726074
randomSwitchFromRandom,1.0,300,40,42,8367.03,1.0682144165039062
randomSwitchFromRandom,1.0,300,40,43,8588.84,1.083038091659546
randomSwitchFromRandom,1.0,300,40,44,8519.88,1.0763349533081055
randomSwitchFromRandom,1.0,300,40,45,8530.14,1.071115493774414
randomSwitchFromRandom,1.0,300,40,46,8519.87,1.0838570594787598
randomSwitchFromRandom,1.0,300,40,47,8651.21,1.0762436389923096
randomSwitchFromRandom,1.0,300,40,48,8415.57,1.079460859298706
randomSwitchFromRandom,1.0,300,40,49,8390.04,1.0838398933410645
randomSwitchFromRandom,1.0,300,40,50,8536.31,1.0804970264434814
randomSwitchFromRandom,1.0,300,40,51,8667.98,1.0832083225250244
randomSwitchFromRandom,1.0,300,40,52,8014.19,1.0809743404388428
randomSwitchFromRandom,1.0,300,40,53,8199.26,1.08457612991333
randomSwitchFromRandom,1.0,300,40,54,8245.77,1.0766472816467285
randomSwitchFromRandom,1.0,300,40,55,8320.58,1.0742156505584717
randomSwitchFromRandom,1.0,300,40,56,8517.34,1.0787193775177002
randomSwitchFromRandom,1.0,300,40,57,8291.41,1.0794482231140137
randomSwitchFromRandom,1.0,300,40,58,8247.35,1.0857691764831543
randomSwitchFromRandom,1.0,300,40,59,8386.76,1.0774633884429932
randomSwitchFromRandom,1.0,300,40,60,8488.06,1.0790529251098633
randomSwitchFromRandom,1.0,300,40,61,8398.64,1.0880842208862305
randomSwitchFromRandom,1.0,300,40,62,8226.02,1.077929973602295
randomSwitchFromRandom,1.0,300,40,63,8778.21,1.086254596710205
randomSwitchFromRandom,1.0,300,40,64,8408.82,1.0844178199768066
randomSwitchFromRandom,1.0,300,40,65,8744.55,1.074535608291626
randomSwitchFromRandom,1.0,300,40,66,8228.55,1.080575704574585
randomSwitchFromRandom,1.0,300,40,67,8522.69,1.0797975063323975
randomSwitchFromRandom,1.0,300,40,68,8872.03,1.0773756504058838
randomSwitchFromRandom,1.0,300,40,69,8662.15,1.0691993236541748
randomSwitchFromRandom,1.0,300,40,70,8148.97,1.0695266723632812
randomSwitchFromRandom,1.0,300,40,71,8180.25,1.073786735534668
randomSwitchFromRandom,1.0,300,40,72,8444.74,1.0842559337615967
randomSwitchFromRandom,1.0,300,40,73,8483.54,1.0823078155517578
randomSwitchFromRandom,1.0,300,40,74,8298.83,1.0719153881072998
randomSwitchFromRandom,1.0,300,40,75,7984.22,1.0795257091522217
randomSwitchFromRandom,1.0,300,40,76,8634.11,1.085878610610962
randomSwitchFromRandom,1.0,300,40,77,8266.67,1.0820515155792236
randomSwitchFromRandom,1.0,300,40,78,8545.41,1.072157621383667
randomSwitchFromRandom,1.0,300,40,79,8574.68,1.092710256576538
randomSwitchFromRandom,1.0,300,40,80,8190.55,1.0793371200561523
randomSwitchFromRandom,1.0,300,40,81,8734.2,1.0714375972747803
randomSwitchFromRandom,1.0,300,40,82,8469.58,1.082789421081543
randomSwitchFromRandom,1.0,300,40,83,8188.85,1.0761051177978516
